Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
2.380	37.723	-0.133	0.040	0.010	0.263	0.407	0.150	0.347	0.928	1.989	1.965	-0.084	-0.047	0.182
2.381	37.717	-0.135	0.036	0.003	0.264	0.439	0.160	0.331	0.900	1.991	1.970	-0.085	-0.046	0.182
2.381	37.723	-0.133	0.032	-0.003	0.261	0.521	0.229	0.364	0.868	1.986	1.969	-0.085	-0.044	0.183
2.381	37.720	-0.131	0.028	-0.010	0.257	0.575	0.330	0.397	0.839	1.993	1.968	-0.086	-0.042	0.183
2.381	37.723	-0.129	0.026	-0.014	0.255	0.619	0.433	0.428	0.816	1.997	1.973	-0.086	-0.042	0.184
2.381	37.726	-0.128	0.021	-0.018	0.247	0.610	0.472	0.415	0.826	1.996	1.966	-0.087	-0.039	0.180
2.382	37.701	-0.127	0.018	-0.022	0.236	0.602	0.478	0.343	0.822	1.992	1.966	-0.089	-0.038	0.177
2.382	37.698	-0.130	0.015	-0.023	0.231	0.587	0.501	0.260	0.854	1.993	1.962	-0.091	-0.037	0.172
2.382	37.689	-0.129	0.012	-0.025	0.224	0.580	0.514	0.209	0.838	1.992	1.964	-0.090	-0.037	0.171
2.382	37.698	-0.129	0.009	-0.025	0.217	0.577	0.575	0.220	0.836	1.997	1.957	-0.092	-0.035	0.165
2.382	37.714	-0.127	0.007	-0.024	0.209	0.606	0.631	0.298	0.862	1.981	1.965	-0.095	-0.031	0.159
2.383	37.695	-0.123	0.007	-0.021	0.202	0.626	0.713	0.361	0.897	1.988	1.966	-0.094	-0.031	0.151
2.383	37.680	-0.117	0.006	-0.022	0.194	0.670	0.746	0.398	0.956	1.991	1.959	-0.097	-0.030	0.142
2.383	37.671	-0.110	0.007	-0.020	0.187	0.706	0.764	0.325	1.031	1.996	1.960	-0.100	-0.029	0.133
2.383	37.674	-0.103	0.008	-0.019	0.178	0.750	0.748	0.215	1.101	1.997	1.959	-0.100	-0.028	0.124
2.383	37.674	-0.103	0.008	-0.017	0.171	0.738	0.739	0.066	1.147	1.985	1.970	-0.097	-0.026	0.115
2.384	37.674	-0.101	0.012	-0.016	0.161	0.696	0.787	0.001	1.183	1.991	1.961	-0.102	-0.022	0.103
2.384	37.659	-0.100	0.013	-0.017	0.150	0.682	0.884	0.075	1.181	1.992	1.961	-0.102	-0.024	0.095
2.384	37.671	-0.103	0.014	-0.018	0.140	0.695	1.011	0.191	1.139	1.995	1.959	-0.103	-0.023	0.086
2.384	37.656	-0.101	0.017	-0.021	0.128	0.729	1.126	0.288	1.091	1.992	1.966	-0.104	-0.024	0.077
2.384	37.662	-0.106	0.018	-0.023	0.117	0.780	1.157	0.337	1.064	1.986	1.965	-0.107	-0.024	0.066
2.385	37.662	-0.103	0.016	-0.029	0.108	0.838	1.099	0.266	1.115	1.996	1.958	-0.106	-0.025	0.058
2.385	37.646	-0.100	0.014	-0.033	0.098	0.866	0.968	0.171	1.208	1.992	1.954	-0.108	-0.027	0.051
2.385	37.650	-0.101	0.011	-0.041	0.089	0.860	0.860	0.059	1.269	1.997	1.955	-0.109	-0.028	0.043
2.385	37.628	-0.100	0.010	-0.050	0.079	0.814	0.847	-0.004	1.260	2.002	1.955	-0.108	-0.029	0.034
2.385	37.643	-0.101	0.004	-0.059	0.073	0.808	0.919	0.098	1.130	1.996	1.961	-0.110	-0.035	0.031
2.386	37.622	-0.103	-0.003	-0.071	0.063	0.813	1.056	0.204	0.969	1.991	1.962	-0.112	-0.038	0.024
2.386	37.634	-0.108	-0.010	-0.085	0.055	0.856	1.165	0.313	0.859	1.996	1.955	-0.114	-0.041	0.024
2.386	37.622	-0.112	-0.016	-0.098	0.053	0.888	1.224	0.376	0.829	1.989	1.951	-0.116	-0.045	0.021
2.386	37.622	-0.116	-0.022	-0.112	0.049	0.904	1.204	0.348	0.875	1.993	1.956	-0.113	-0.050	0.020
2.386	37.604	-0.119	-0.025	-0.123	0.046	0.897	1.166	0.247	0.983	1.986	1.955	-0.115	-0.054	0.019
2.387	37.607	-0.119	-0.030	-0.139	0.043	0.846	1.098	0.167	1.100	1.981	1.959	-0.114	-0.058	0.019
2.387	37.598	-0.122	-0.032	-0.152	0.042	0.826	1.094	0.162	1.165	1.995	1.957	-0.116	-0.064	0.021
2.387	37.582	-0.124	-0.037	-0.163	0.042	0.810	1.107	0.262	1.138	1.986	1.948	-0.115	-0.069	0.022
2.387	37.579	-0.128	-0.039	-0.176	0.039	0.846	1.106	0.376	1.107	1.990	1.950	-0.113	-0.074	0.023
2.387	37.567	-0.131	-0.042	-0.185	0.035	0.902	1.092	0.444	1.052	1.993	1.949	-0.112	-0.079	0.026
2.388	37.570	-0.135	-0.043	-0.197	0.034	0.963	1.011	0.390	1.062	1.981	1.947	-0.112	-0.081	0.028
2.388	37.576	-0.137	-0.043	-0.208	0.029	0.971	0.961	0.219	1.138	1.988	1.955	-0.107	-0.085	0.031
2.388	37.561	-0.134	-0.045	-0.219	0.024	0.966	0.925	0.019	1.233	1.987	1.947	-0.106	-0.091	0.037
2.388	37.543	-0.138	-0.045	-0.229	0.017	0.909	0.965	-0.108	1.381	1.990	1.952	-0.107	-0.092	0.037
2.388	37.543	-0.140	-0.042	-0.239	0.007	0.886	1.030	-0.130	1.405	1.974	1.946	-0.102	-0.094	0.039
2.389	37.543	-0.141	-0.039	-0.249	-0.002	0.905	1.115	-0.084	1.361	1.984	1.944	-0.099	-0.096	0.044
2.389	37.540	-0.147	-0.036	-0.258	-0.013	0.897	1.143	0.060	1.290	1.980	1.952	-0.097	-0.100	0.047
2.389	37.531	-0.148	-0.030	-0.270	-0.025	0.980	1.104	0.109	1.264	1.987	1.951	-0.095	-0.103	0.047
2.389	37.555	-0.157	-0.027	-0.281	-0.042	1.015	0.992	0.131	1.302	1.981	1.944	-0.092	-0.102	0.051
2.389	37.534	-0.161	-0.023	-0.290	-0.052	1.037	0.894	0.112	1.392	1.988	1.947	-0.091	-0.107	0.055
2.390	37.537	-0.166	-0.023	-0.298	-0.064	1.002	0.831	0.077	1.422	1.983	1.957	-0.087	-0.107	0.055
2.390	37.531	-0.168	-0.020	-0.307	-0.075	0.957	0.860	0.038	1.454	1.987	1.949	-0.086	-0.106	0.057
2.390	37.537	-0.172	-0.020	-0.316	-0.089	0.932	0.934	0.035	1.444	1.988	1.949	-0.085	-0.104	0.058
2.390	37.531	-0.174	-0.021	-0.326	-0.101	0.897	0.977	0.070	1.445	1.985	1.945	-0.084	-0.107	0.061
2.390	37.518	-0.176	-0.023	-0.333	-0.110	0.938	0.989	0.141	1.465	1.979	1.949	-0.082	-0.108	0.062
2.391	37.549	-0.181	-0.023	-0.341	-0.122	1.009	0.958	0.104	1.495	1.983	1.942	-0.081	-0.109	0.065
2.391	37.527	-0.185	-0.025	-0.348	-0.135	1.077	0.900	0.063	1.468	1.981	1.942	-0.083	-0.109	0.066
2.391	37.527	-0.190	-0.023	-0.357	-0.140	1.122	0.851	0.017	1.468	1.976	1.946	-0.083	-0.109	0.069
2.391	37.540	-0.194	-0.022	-0.364	-0.149	1.141	0.822	-0.017	1.478	1.978	1.940	-0.082	-0.107	0.071
2.391	37.531	-0.199	-0.023	-0.372	-0.155	1.093	0.864	0.007	1.468	1.980	1.943	-0.083	-0.109	0.073
2.392	37.543	-0.199	-0.025	-0.380	-0.160	1.028	0.890	0.047	1.520	1.982	1.943	-0.084	-0.108	0.074
2.392	37.518	-0.201	-0.027	-0.384	-0.161	0.969	0.923	0.150	1.617	1.977	1.936	-0.084	-0.109	0.075
2.392	37.512	-0.200	-0.031	-0.389	-0.163	0.977	0.941	0.172	1.647	1.981	1.938	-0.086	-0.108	0.079
2.392	37.527	-0.199	-0.037	-0.393	-0.159	1.027	0.950	0.148	1.683	1.976	1.939	-0.087	-0.106	0.073
2.392	37.531	-0.196	-0.043	-0.394	-0.156	1.120	0.975	0.087	1.666	1.972	1.939	-0.088	-0.105	0.076
2.393	37.506	-0.196	-0.046	-0.394	-0.146	1.173	1.028	0.016	1.656	1.968	1.942	-0.090	-0.103	0.075
2.393	37.537	-0.195	-0.049	-0.391	-0.139	1.175	1.090	-0.010	1.687	1.976	1.940	-0.090	-0.099	0.072
2.393	37.506	-0.194	-0.051	-0.384	-0.126	1.136	1.166	-0.047	1.712	1.968	1.937	-0.092	-0.098	0.069
2.393	37.509	-0.195	-0.052	-0.377	-0.117	1.043	1.160	-0.085	1.705	1.983	1.930	-0.094	-0.097	0.069
2.393	37.506	-0.196	-0.050	-0.366	-0.098	0.966	1.137	-0.118	1.650	1.967	1.939	-0.094	-0.091	0.064
2.394	37.482	-0.197	-0.053	-0.354	-0.086	0.956	1.093	-0.148	1.556	1.975	1.939	-0.096	-0.088	0.059
2.394	37.500	-0.198	-0.052	-0.338	-0.073	0.996	1.063	-0.125	1.499	1.980	1.942	-0.097	-0.089	0.057
2.394	37.491	-0.199	-0.055	-0.320	-0.059	1.075	1.068	-0.037	1.462	1.974	1.930	-0.097	-0.081	0.049
2.394	37.482	-0.200	-0.059	-0.304	-0.043	1.126	1.113	0.046	1.481	1.975	1.933	-0.100	-0.077	0.043
2.394	37.482	-0.197	-0.061	-0.286	-0.024	1.100	1.213	0.134	1.500	1.976	1.931	-0.101	-0.073	0.036
2.395	37.473	-0.194	-0.062	-0.267	-0.009	1.029	1.316	0.158	1.508	1.972	1.936	-0.103	-0.069	0.031
2.395	37.466	-0.192	-0.063	-0.246	0.010	0.926	1.415	0.142	1.494	1.965	1.938	-0.103	-0.064	0.026
2.395	37.463	-0.186	-0.058	-0.225	0.029	0.872	1.423	0.084	1.480	1.965	1.939	-0.106	-0.060	0.019
2.395	37.457	-0.183	-0.055	-0.200	0.046	0.897	1.389	0.080	1.492	1.969	1.936	-0.107	-0.058	0.012
2.395	37.460	-0.181	-0.049	-0.178	0.060	0.994	1.361	0.097	1.492	1.964	1.926	-0.108	-0.056	0.007
2.396	37.448	-0.180	-0.043	-0.157	0.074	1.086	1.326	0.130	1.516	1.957	1.926	-0.113	-0.053	0.002
2.396	37.454	-0.179	-0.036	-0.137	0.088	1.156	1.304	0.173	1.532	1.963	1.934	-0.113	-0.053	-0.005
2.396	37.448	-0.179	-0.028	-0.118	0.099	1.129	1.310	0.215	1.524	1.956	1.925	-0.115	-0.050	-0.009
2.396	37.451	-0.177	-0.021	-0.102	0.111	1.021	1.338	0.174	1.555	1.962	1.924	-0.116	-0.047	-0.013
2.396	37.454	-0.177	-0.015	-0.088	0.124	0.887	1.384	0.063	1.604	1.964	1.932	-0.118	-0.048	-0.018
2.397	37.451	-0.173	-0.014	-0.075	0.139	0.810	1.414	-0.007	1.680	1.960	1.924	-0.120	-0.047	-0.021
2.397	37.451	-0.171	-0.011	-0.063	0.155	0.834	1.458	-0.120	1.718	1.961	1.925	-0.122	-0.046	-0.023
2.397	37.442	-0.168	-0.010	-0.057	0.171	0.945	1.490	-0.196	1.745	1.958	1.925	-0.125	-0.047	-0.027
2.397	37.445	-0.168	-0.008	-0.049	0.190	1.079	1.519	-0.175	1.759	1.961	1.923	-0.125	-0.051	-0.024
2.397	37.466	-0.164	-0.007	-0.043	0.208	1.164	1.551	-0.106	1.723	1.955	1.928	-0.127	-0.050	-0.024
2.398	37.457	-0.158	-0.006	-0.043	0.228	1.179	1.586	-0.053	1.664	1.958	1.923	-0.131	-0.049	-0.024
2.398	37.448	-0.156	-0.007	-0.041	0.246	1.076	1.578	-0.086	1.675	1.965	1.918	-0.134	-0.051	-0.026
2.398	37.476	-0.152	-0.011	-0.038	0.264	0.958	1.576	-0.116	1.690	1.965	1.918	-0.133	-0.054	-0.024
2.398	37.466	-0.148	-0.013	-0.042	0.283	0.893	1.553	-0.180	1.755	1.950	1.921	-0.139	-0.057	-0.022
2.398	37.457	-0.149	-0.014	-0.045	0.300	0.898	1.538	-0.196	1.841	1.956	1.919	-0.139	-0.058	-0.022
2.399	37.463	-0.149	-0.019	-0.047	0.315	0.984	1.529	-0.160	1.837	1.960	1.915	-0.139	-0.062	-0.020
2.399	37.457	-0.153	-0.023	-0.053	0.331	1.102	1.542	-0.069	1.878	1.952	1.919	-0.143	-0.064	-0.017
2.399	37.463	-0.154	-0.027	-0.057	0.343	1.155	1.555	0.041	1.828	1.953	1.925	-0.144	-0.066	-0.014
2.399	37.469	-0.157	-0.032	-0.061	0.353	1.137	1.545	0.095	1.750	1.967	1.913	-0.146	-0.065	-0.014
2.399	37.482	-0.158	-0.033	-0.062	0.361	1.048	1.553	0.071	1.674	1.964	1.916	-0.148	-0.069	-0.013
2.400	37.473	-0.156	-0.034	-0.060	0.364	0.936	1.555	-0.025	1.628	1.958	1.921	-0.148	-0.068	-0.008
2.400	37.494	-0.153	-0.032	-0.060	0.367	0.892	1.552	-0.102	1.651	1.958	1.915	-0.148	-0.070	-0.005
2.400	37.476	-0.150	-0.031	-0.059	0.364	0.919	1.510	-0.140	1.610	1.947	1.914	-0.149	-0.070	-0.004
2.400	37.491	-0.148	-0.029	-0.054	0.358	1.053	1.481	-0.118	1.628	1.952	1.916	-0.149	-0.072	-0.001
2.400	37.476	-0.148	-0.027	-0.046	0.352	1.180	1.395	-0.012	1.587	1.952	1.915	-0.148	-0.073	-0.001
2.401	37.488	-0.147	-0.023	-0.038	0.341	1.284	1.324	0.058	1.576	1.952	1.912	-0.151	-0.071	0.004
2.401	37.497	-0.150	-0.018	-0.030	0.334	1.292	1.278	0.090	1.534	1.958	1.909	-0.150	-0.072	0.007
2.401	37.485	-0.150	-0.013	-0.022	0.325	1.250	1.245	0.048	1.589	1.951	1.906	-0.147	-0.073	0.009
2.401	37.512	-0.152	-0.007	-0.013	0.318	1.165	1.247	-0.063	1.642	1.947	1.912	-0.147	-0.070	0.008
2.401	37.500	-0.155	-0.000	-0.006	0.312	1.079	1.253	-0.185	1.662	1.948	1.912	-0.146	-0.071	0.009
2.402	37.491	-0.157	0.003	-0.000	0.308	1.072	1.251	-0.264	1.671	1.944	1.911	-0.145	-0.069	0.013
2.402	37.521	-0.159	0.007	0.009	0.304	1.112	1.186	-0.235	1.566	1.941	1.913	-0.143	-0.069	0.013
2.402	37.491	-0.157	0.014	0.014	0.303	1.193	1.148	-0.154	1.443	1.946	1.905	-0.145	-0.067	0.012
2.402	37.500	-0.158	0.014	0.018	0.301	1.243	1.059	-0.092	1.326	1.942	1.911	-0.144	-0.068	0.015
2.402	37.506	-0.157	0.017	0.018	0.295	1.211	0.990	-0.071	1.266	1.955	1.911	-0.139	-0.066	0.019
2.403	37.476	-0.156	0.018	0.018	0.295	1.147	0.935	-0.107	1.236	1.943	1.905	-0.141	-0.066	0.020
2.403	37.494	-0.155	0.016	0.017	0.294	1.090	0.909	-0.182	1.265	1.949	1.908	-0.141	-0.066	0.021
2.403	37.503	-0.159	0.014	0.013	0.288	1.060	0.890	-0.203	1.280	1.953	1.910	-0.141	-0.064	0.021
2.403	37.500	-0.163	0.012	0.008	0.282	1.089	0.870	-0.136	1.262	1.950	1.910	-0.140	-0.065	0.024
2.403	37.500	-0.165	0.013	-0.003	0.276	1.126	0.850	-0.029	1.181	1.946	1.906	-0.140	-0.067	0.023
2.404	37.515	-0.166	0.012	-0.014	0.269	1.123	0.825	0.086	1.096	1.951	1.902	-0.139	-0.067	0.026
2.404	37.497	-0.168	0.012	-0.028	0.265	1.048	0.812	0.114	1.031	1.942	1.908	-0.137	-0.063	0.026
2.404	37.488	-0.165	0.012	-0.044	0.254	0.987	0.804	0.096	1.020	1.941	1.899	-0.137	-0.065	0.028
2.404	37.503	-0.160	0.011	-0.061	0.247	0.918	0.789	0.060	1.060	1.940	1.902	-0.135	-0.066	0.031
2.404	37.512	-0.155	0.010	-0.081	0.242	0.889	0.746	0.048	1.075	1.953	1.906	-0.135	-0.065	0.030
2.405	37.509	-0.151	0.008	-0.102	0.230	0.884	0.675	0.078	1.008	1.946	1.904	-0.134	-0.066	0.033
2.405	37.503	-0.150	0.007	-0.125	0.223	0.882	0.582	0.102	0.982	1.945	1.904	-0.129	-0.066	0.035
2.405	37.500	-0.150	0.008	-0.147	0.215	0.936	0.522	0.119	0.942	1.948	1.903	-0.126	-0.064	0.037
2.405	37.500	-0.149	0.008	-0.167	0.209	0.991	0.468	0.143	0.935	1.947	1.899	-0.123	-0.061	0.038
2.405	37.509	-0.148	0.010	-0.190	0.203	0.954	0.444	0.141	0.947	1.946	1.905	-0.118	-0.060	0.040
2.406	37.509	-0.146	0.014	-0.212	0.198	0.854	0.471	0.092	0.993	1.943	1.901	-0.115	-0.057	0.041
2.406	37.524	-0.141	0.014	-0.231	0.195	0.696	0.488	0.107	1.052	1.946	1.903	-0.108	-0.054	0.043
2.406	37.515	-0.134	0.017	-0.254	0.188	0.551	0.496	0.141	1.120	1.937	1.898	-0.107	-0.051	0.045
2.406	37.509	-0.123	0.021	-0.271	0.180	0.494	0.482	0.185	1.128	1.948	1.902	-0.103	-0.049	0.046
2.406	37.531	-0.122	0.025	-0.287	0.175	0.497	0.447	0.208	1.095	1.941	1.901	-0.098	-0.042	0.045
2.407	37.527	-0.115	0.027	-0.305	0.164	0.553	0.426	0.202	1.077	1.937	1.900	-0.092	-0.035	0.048
2.407	37.509	-0.114	0.031	-0.317	0.154	0.605	0.403	0.153	1.034	1.939	1.899	-0.087	-0.037	0.048
2.407	37.540	-0.113	0.036	-0.326	0.141	0.587	0.405	0.111	0.978	1.943	1.901	-0.082	-0.030	0.044
2.407	37.524	-0.114	0.039	-0.332	0.127	0.538	0.432	0.120	0.978	1.938	1.897	-0.078	-0.025	0.045
2.407	37.534	-0.115	0.040	-0.333	0.110	0.485	0.452	0.123	0.987	1.946	1.889	-0.072	-0.021	0.044
2.408	37.546	-0.113	0.043	-0.329	0.093	0.454	0.501	0.169	0.947	1.947	1.891	-0.067	-0.017	0.038
2.408	37.570	-0.107	0.044	-0.322	0.074	0.437	0.531	0.253	0.902	1.939	1.890	-0.066	-0.011	0.039
2.408	37.555	-0.101	0.047	-0.311	0.054	0.433	0.518	0.323	0.854	1.933	1.892	-0.059	-0.008	0.041
2.408	37.570	-0.094	0.046	-0.296	0.032	0.435	0.514	0.325	0.821	1.942	1.894	-0.053	-0.004	0.036
2.408	37.564	-0.087	0.047	-0.279	0.015	0.453	0.511	0.258	0.822	1.932	1.896	-0.055	0.001	0.033
2.409	37.573	-0.088	0.049	-0.258	-0.004	0.410	0.521	0.206	0.885	1.931	1.899	-0.048	0.002	0.030
2.409	37.564	-0.086	0.048	-0.236	-0.021	0.360	0.513	0.137	0.942	1.933	1.891	-0.049	0.005	0.030
2.409	37.598	-0.092	0.047	-0.214	-0.036	0.269	0.497	0.112	1.059	1.935	1.894	-0.044	0.012	0.026
2.409	37.592	-0.092	0.047	-0.191	-0.050	0.199	0.472	0.137	1.054	1.942	1.890	-0.042	0.011	0.023
2.409	37.619	-0.091	0.046	-0.170	-0.062	0.182	0.443	0.206	1.051	1.941	1.892	-0.040	0.012	0.021
2.410	37.616	-0.084	0.047	-0.147	-0.071	0.239	0.449	0.312	0.967	1.935	1.891	-0.039	0.014	0.018
2.410	37.610	-0.077	0.049	-0.128	-0.082	0.325	0.496	0.303	0.869	1.931	1.890	-0.037	0.014	0.016
2.410	37.634	-0.070	0.046	-0.112	-0.089	0.417	0.560	0.239	0.833	1.931	1.898	-0.032	0.014	0.013
2.410	37.631	-0.063	0.045	-0.097	-0.096	0.446	0.628	0.112	0.893	1.931	1.896	-0.030	0.016	0.011
2.410	37.622	-0.060	0.044	-0.086	-0.101	0.372	0.660	0.013	1.030	1.930	1.897	-0.028	0.017	0.010
2.411	37.650	-0.062	0.041	-0.082	-0.105	0.276	0.611	-0.007	1.155	1.929	1.887	-0.027	0.015	0.006
2.411	37.643	-0.069	0.037	-0.080	-0.109	0.191	0.533	0.066	1.189	1.929	1.892	-0.024	0.017	0.006
2.411	37.625	-0.075	0.036	-0.080	-0.111	0.182	0.478	0.210	1.089	1.937	1.889	-0.018	0.015	0.005
2.411	37.653	-0.078	0.034	-0.088	-0.115	0.255	0.474	0.286	0.989	1.925	1.889	-0.018	0.014	0.003
2.411	37.646	-0.080	0.033	-0.097	-0.119	0.372	0.541	0.310	0.932	1.927	1.888	-0.016	0.016	-0.001
2.412	37.656	-0.077	0.035	-0.110	-0.123	0.478	0.644	0.227	0.942	1.932	1.880	-0.013	0.013	-0.004
2.412	37.665	-0.071	0.036	-0.126	-0.127	0.486	0.720	0.124	1.002	1.929	1.883	-0.010	0.011	-0.000
2.412	37.668	-0.066	0.039	-0.141	-0.130	0.354	0.786	0.100	1.027	1.934	1.881	-0.006	0.010	-0.007
2.412	37.662	-0.060	0.044	-0.157	-0.136	0.174	0.823	0.182	0.986	1.923	1.887	-0.002	0.010	-0.011
2.412	37.653	-0.061	0.049	-0.174	-0.138	0.036	0.824	0.359	0.909	1.922	1.886	-0.002	0.008	-0.010
2.413	37.677	-0.065	0.051	-0.191	-0.139	0.033	0.793	0.568	0.790	1.927	1.889	0.002	0.008	-0.017
2.413	37.677	-0.071	0.054	-0.202	-0.139	0.184	0.776	0.702	0.679	1.932	1.889	0.001	0.006	-0.021
2.413	37.668	-0.077	0.056	-0.208	-0.139	0.388	0.735	0.650	0.581	1.923	1.884	0.002	0.006	-0.025
2.413	37.665	-0.081	0.059	-0.215	-0.137	0.543	0.693	0.487	0.586	1.918	1.882	0.007	0.003	-0.031
2.413	37.671	-0.081	0.060	-0.216	-0.136	0.560	0.646	0.342	0.684	1.931	1.884	0.007	-0.000	-0.037
2.414	37.665	-0.076	0.063	-0.215	-0.139	0.485	0.628	0.268	0.823	1.923	1.886	0.004	-0.003	-0.041
2.414	37.665	-0.073	0.069	-0.211	-0.139	0.343	0.654	0.319	0.837	1.917	1.882	0.008	-0.004	-0.049
2.414	37.662	-0.066	0.075	-0.206	-0.139	0.223	0.657	0.431	0.772	1.922	1.877	0.006	-0.005	-0.054
2.414	37.668	-0.066	0.082	-0.198	-0.139	0.204	0.700	0.544	0.678	1.923	1.875	0.005	-0.011	-0.059
2.414	37.665	-0.067	0.088	-0.189	-0.141	0.299	0.701	0.593	0.568	1.926	1.888	0.003	-0.011	-0.062
2.415	37.662	-0.073	0.095	-0.180	-0.143	0.421	0.698	0.500	0.529	1.921	1.886	0.001	-0.014	-0.070
2.415	37.659	-0.078	0.098	-0.171	-0.144	0.497	0.635	0.359	0.603	1.909	1.881	0.001	-0.016	-0.076
2.415	37.653	-0.084	0.101	-0.161	-0.147	0.457	0.540	0.189	0.738	1.909	1.874	-0.004	-0.020	-0.081
2.415	37.656	-0.086	0.100	-0.154	-0.149	0.341	0.450	0.153	0.847	1.907	1.878	-0.007	-0.024	-0.080
2.415	37.659	-0.083	0.100	-0.150	-0.148	0.230	0.390	0.206	0.844	1.913	1.880	-0.009	-0.025	-0.087
2.416	37.668	-0.077	0.100	-0.147	-0.154	0.192	0.353	0.330	0.784	1.919	1.882	-0.013	-0.028	-0.089
2.416	37.643	-0.071	0.102	-0.147	-0.154	0.245	0.346	0.449	0.679	1.924	1.868	-0.015	-0.032	-0.091
2.416	37.668	-0.067	0.102	-0.150	-0.155	0.378	0.341	0.490	0.550	1.909	1.881	-0.021	-0.034	-0.097
2.416	37.668	-0.068	0.104	-0.159	-0.155	0.497	0.334	0.386	0.474	1.912	1.865	-0.023	-0.036	-0.100
2.416	37.653	-0.073	0.105	-0.165	-0.153	0.511	0.296	0.230	0.538	1.909	1.878	-0.024	-0.040	-0.102
2.417	37.646	-0.080	0.105	-0.181	-0.149	0.407	0.258	0.165	0.684	1.903	1.871	-0.027	-0.043	-0.103
2.417	37.653	-0.088	0.105	-0.194	-0.143	0.252	0.189	0.170	0.812	1.907	1.872	-0.031	-0.046	-0.105
2.417	37.640	-0.095	0.104	-0.214	-0.135	0.081	0.109	0.269	0.816	1.906	1.873	-0.032	-0.045	-0.106
2.417	37.653	-0.095	0.103	-0.234	-0.128	0.037	0.029	0.376	0.739	1.912	1.874	-0.035	-0.048	-0.109
2.417	37.625	-0.092	0.096	-0.255	-0.119	0.105	-0.047	0.493	0.668	1.905	1.877	-0.037	-0.050	-0.109
2.418	37.640	-0.090	0.091	-0.278	-0.109	0.225	-0.113	0.532	0.632	1.904	1.868	-0.038	-0.052	-0.109
2.418	37.650	-0.083	0.086	-0.302	-0.102	0.307	-0.151	0.464	0.611	1.914	1.866	-0.038	-0.054	-0.110
2.418	37.619	-0.080	0.083	-0.325	-0.095	0.302	-0.154	0.384	0.684	1.918	1.869	-0.041	-0.054	-0.106
2.418	37.640	-0.080	0.077	-0.345	-0.090	0.182	-0.138	0.307	0.829	1.912	1.869	-0.039	-0.056	-0.114
2.418	37.662	-0.081	0.080	-0.368	-0.090	0.039	-0.119	0.312	0.946	1.916	1.869	-0.042	-0.059	-0.115
2.419	37.619	-0.087	0.080	-0.390	-0.087	-0.077	-0.131	0.359	0.966	1.899	1.865	-0.044	-0.059	-0.115
2.419	37.650	-0.096	0.083	-0.408	-0.088	-0.104	-0.177	0.401	0.936	1.896	1.870	-0.040	-0.061	-0.117
2.419	37.622	-0.098	0.085	-0.420	-0.089	-0.050	-0.227	0.412	0.875	1.906	1.870	-0.041	-0.060	-0.119
2.419	37.637	-0.098	0.088	-0.433	-0.094	0.009	-0.276	0.369	0.848	1.908	1.861	-0.040	-0.062	-0.120
2.419	37.631	-0.097	0.090	-0.438	-0.102	0.057	-0.281	0.324	0.887	1.903	1.865	-0.040	-0.064	-0.121
2.420	37.640	-0.093	0.092	-0.441	-0.111	0.047	-0.263	0.337	0.978	1.898	1.862	-0.039	-0.062	-0.126
2.420	37.622	-0.090	0.097	-0.440	-0.123	0.015	-0.172	0.365	1.062	1.894	1.867	-0.040	-0.062	-0.128
2.420	37.634	-0.087	0.100	-0.435	-0.137	-0.045	-0.066	0.396	1.067	1.904	1.860	-0.042	-0.063	-0.132
2.420	37.631	-0.087	0.105	-0.428	-0.153	-0.108	0.029	0.385	1.046	1.892	1.859	-0.039	-0.063	-0.134
2.420	37.634	-0.090	0.111	-0.418	-0.170	-0.147	0.048	0.348	1.016	1.897	1.861	-0.040	-0.064	-0.136
2.421	37.622	-0.093	0.115	-0.407	-0.188	-0.157	-0.013	0.361	0.973	1.902	1.865	-0.041	-0.066	-0.139
2.421	37.613	-0.097	0.123	-0.394	-0.205	-0.195	-0.100	0.322	0.962	1.902	1.857	-0.040	-0.067	-0.141
2.421	37.634	-0.099	0.127	-0.383	-0.218	-0.251	-0.134	0.339	0.940	1.908	1.856	-0.040	-0.069	-0.145
2.421	37.637	-0.098	0.130	-0.367	-0.228	-0.320	-0.088	0.353	0.923	1.896	1.859	-0.042	-0.071	-0.146
2.421	37.604	-0.092	0.133	-0.352	-0.236	-0.342	0.022	0.351	0.932	1.895	1.855	-0.041	-0.072	-0.146
2.422	37.613	-0.090	0.134	-0.341	-0.240	-0.343	0.132	0.350	0.923	1.892	1.858	-0.042	-0.074	-0.149
2.422	37.616	-0.085	0.134	-0.330	-0.242	-0.319	0.195	0.355	0.853	1.899	1.854	-0.045	-0.079	-0.150
2.422	37.616	-0.086	0.132	-0.322	-0.244	-0.264	0.182	0.351	0.714	1.894	1.852	-0.045	-0.082	-0.148
2.422	37.610	-0.086	0.129	-0.318	-0.243	-0.207	0.100	0.335	0.651	1.891	1.854	-0.047	-0.083	-0.151
2.422	37.607	-0.090	0.127	-0.316	-0.239	-0.195	0.056	0.325	0.666	1.893	1.851	-0.049	-0.086	-0.152
